text,score
"साधन,माध्यम,जरिया,ज़रिया,माध्य",1
"यंत्रविन्यास,यंत्र-विन्यास,यंत्र-संरचना,यंत्र-रचना,मैकनिज्म,मेकनिज्म",0
"तड़कना,तड़क",0
"शवदाह,शव-दाह,दाह_संस्कार,दाह-संस्कार,दाहक्रिया,दाहकर्म,दाह-क्रिया,दाह-कर्म,दाह,अग्निकर्म,अग्नि-कर्म,अग्निदाह,अग्नि-दाह,चिताकर्म,चिता-कर्म,अंतक्रिया,अंत-क्रिया",0
"सूक्ष्मदर्शी,सूक्ष्मदर्शक_यंत्र,सूक्ष्मदर्शक_यन्त्र,माइक्रोस्कोप,सूक्ष्मदर्शी_यंत्र,सूक्ष्मदर्शी_यन्त्र,खुर्दबीन,अणुवीक्षण_यंत्र",0
"चक्की,जाँता,जाँत,जांता,जांत",-1
"सुरंग,माइन",0
"सुरंग,माइन",0
मंत्रालय,0
"टकसाल,टकसार,टंकशाला",0
"दर्पण,शीशा,आइना,आईना,आरसी,आरस,दरपन,अदर्श",1
"मिक्सर,मिक्सी,मिश्रण_यंत्र",0
"खाई,परिखा,मोरचा,परिखात",0
किनारी,0
मोपेड,-1
"खरल,खल,खल्ल",0
"मोजेक,मोजैक,मोज़ेक,मोज़ैक",0
"मसहरी,मोसहरी,मच्छरदानी,मशकहरी,चतुष्की",0
मोटल,0
मोटर,1
"मोटरसाइकिल,मोटर_साइकिल,मोटर-सायकल,मोटर-सायकिल,मोटरसायकल,मोटरसायकिल,मोटर_बाइक,बाइक,मोबाइक,फटफटी,फटफटिया",0
स्कूटर,0
"मोटर_गाड़ी,मोटरगाड़ी,मोटर,मोटर_यान",1
"माऊस,माउस,संगणक-मूषक",-1
"चूहेदानी,चूहेदान,चूहादान",0
"मफ़लर,मफलर,गुलूबंद,गलबंदनी",0
मग,0
"संग्रहालय,अजायबघर,अजायब-घर,अजायबख़ाना,अजायबखाना,अजायब-ख़ाना,अजायब-खाना,म्यूज़ियम,म्युजियम",0
"वाद्ययंत्र,वाद्य_यंत्र,बाजा,वाद्य,साज़,साज,वादित्र",1
"मलमल,अंशुक",0
"चुपचाप,चुप,मौन,ख़ामोशी_से,खामोशी_से,निश्शब्द,बिन_बोले,मौनतः",0
"छींका,मोहरा,मुसका,जाबा",1
"काँटा,कांटा",0
"आरंभिक,प्राथमिक,प्रारंभिक,शुरूआती,पूर्व,शुरूवाती,आरम्भिक,प्रारम्भिक",1
पृथक्करण,0
तैयार,1
ऐतिहासिक,0
निरपवाद,-1
"सुगम्य,सुगम",1
"पारस्परिक,आपसी",0
"माला,हार,मालिका",0
"माला,हार,मालिका",0
"टाई,कंठबंध,गलबंध,कंठ_बंध",0
"सूई,सुई",0
"जाल,पाश",0
"जाल,पाश",0
"जाल,पाश",0
जाल,-1
"निब,जीभ,जीभी",0
"शल्य-चिकित्सा_कक्ष,आपरेशन_कक्ष,चीरफाड़_कक्ष,शल्यचिकित्सा_कक्ष,शल्यचिकित्सा-कक्ष",1
"अफ़ीम,अफीम,अहिफेन,अफ्यून,अफू,अफेन,अफेल,हाफु",0
"उपार्जन,अर्जन",0
"छज्जा,बारजा,अलिंद,अलिन्द",0
"बैल_गाड़ी,बैलगाड़ी,बैला_गाड़ी,छकड़ा,छकड़ा_गाड़ी,वृषभ_यान,कृत्तिका",0
"पुड़िया,पुटी",0
"सूआ,सूजा",0
"तूलिका,तूलि,तीली,कूँची,कूची,ब्रश,क़लम,कलम,अक्षरतूलिका",-1
"राजमहल,महल,प्रासाद,राजप्रासाद,राजभवन",0
"राजमहल,महल,प्रासाद,राजप्रासाद,राजभवन",0
"राजमहल,महल,प्रासाद,राजप्रासाद,राजभवन",0
"थापी,थापिया",0
"भयभीत,डरा_हुआ,डरा,कातर,आतंकित,ख़ौफ़ज़द,भयग्रस्त,भयान्वित,भीत,अपत्रस्त,दहशतज़दा,दहशतजदा",-1
"कलगी,कँगूरा,कंगूरा",0
"कागज-दाब,काग़ज़-दाब,पत्रवारक,पेपरवेट,कागज_दाब,काग़ज़_दाब",0
"चितकबरा,चित्तीदार,चितला,चीतल,कलमास,शार",0
"मार्ग,रास्ता",0
"पगडंडी,खुरहर",0
"प्यादा,पैदल,सिपाही",0
रिक्शा,0
"दँवरी,दौंरी,मँड़ाई",0
"वेध्य,भेद्य,वेधनीय,भेदनीय",1
"वेध्य,भेद्य,वेधनीय,भेदनीय",1
"पेंसिल,पेन्सिल",0
कलमतराश,0
"पंचभुज,पञ्चभुज",0
चक्कस,0
"प्रसव,जनन,प्रसूति,प्रसव_क्रिया",0
पियानो,-1
द्रव_निकास,0
"नोक,नोंक,अणी,अनी",-1
"तकिया,बालिश,बालिस,गेंदुआ,ढासना,कशिपु",0
"सँड़सी,सड़सी,जँबूरी",1
"शूकधानी,पिनकुशन",0
"कँगूरा,कंगूरा",0
सूच्यग्र,1
"नलिका,नली,चोंगा,पोंगा,चोंगी,पोंगी",0
चिलम,0
"पिस्टन,पिसटन",0
"पिस्टन_राड,पिस्टन_रॉड,पिस्टन_छड़,पिस्टन_दंड",0
"अखैनी,जेली,पाँचा",0
प्लेट,0
"मचान,मैरा,पाढ़",0
"खेल_मैदान,क्रीड़ास्थल,खेलमैदान,क्रिड़ांगन,प्रांगण",0
"चुनट,चुनन,चुनत,चुन्नट,चुन्नत,चुन्नन",1
"हल,लांगल,सीर,कुंतल,कुन्तल,गाकील",0
"फाल,हल_का_फल",0
"साहुल,अधोलंब,अधोलम्ब,सौल,सौला",0
"बिकाऊ,विक्रेय,बिकनेवाला,विक्रयार्थ,पण्य",0
"उपचारित,चिकित्सित",0
"अनुपचारित,अचिकित्सित",-1
"अनुपलब्ध,अप्राप्य,अलभ्य,अनधिगम्य,अनमिलता,अप्राप्त",-1
"पंजीकृत,पंजीबद्ध,दर्ज़,दर्ज,रिकार्ड,रेकार्ड",0
"अनियमित,नियमरहित,बेकायदा,बेक़ायदा",-1
"हड़पना,कब्ज़ा_करना,हथियाना,गटकना,पचाना,पचा_लेना,हज़म_करना,हजम_करना,हज्म_करना,खाना,डकारना",0
"खूँटा,किल्ला,खूंटा,मेख",-1
"कुंड,कुण्ड",0
बरसाती,-1
"बहाली,पुनर्नियुक्ति",1
"पतीली,देगची,गंजी",0
गमला:1,0
"काया-कल्प,कायाकल्प,काया_कल्प",1
"कुम्हारी,कुंभकारी,कुम्भकारी,कुलाली,कुंभारी,कुम्भारी,कुम्हारगिरी",0
"बिजली-करघा,बिजली_करघा,पावरलूम",0
"मुद्रणयंत्र,मुद्रणयन्त्र,मुद्रण-यंत्र,मुद्रण-यन्त्र,मुद्रण_यंत्र,मुद्रण_यन्त्र",0
"भराई,भरवाई,भराव",0
"छाप,छापा,छप्पा",0
"छाप,छापा,छप्पा",0
"जेल,जेलख़ाना,कारागार,बंदी_गृह,क़ैदख़ाना,कैदखाना,कारावास,हवालात",-1
अस्त्र,-1
"प्रोजेक्टर,प्रक्षेपक",0
"काँटा,कांटा",0
सटीक,0
जलना,0
"लौकी,घीया,कद्दू",0
पंच,0
"कठपुतली,दारुका,काष्ठ_पुत्तलिका",0
"रानी,राज्ञी",0
कुनैन,0
"तरकश,तरकस,तूणीर,भाथा,चोंगा,निषंग,तूण",0
"कोलाहल,शोरग़ुल,शोरगुल,शोरशराबा,शोर-शराबा,हल्लागुल्ला,हल्ला-गुल्ला,शोर,हंगामा,हल्ला,खलबल,खल-बल,चिल्लमचिल्ला,सोर,चिल्लपों,चिल्लपौं",-1
आकाशवाणी,1
"बेड़ा,तिरना,तरापा",0
"डंडा,डंड,डण्डा,डण्ड",0
"पटरी-शीर्ष,पटरी_शीर्ष,पटरी_पर्यन्त,रेलहेड",0
"पटरी-शीर्ष,पटरी_शीर्ष,पटरी_पर्यन्त,रेलहेड",0
"रेलवे_जंक्शन,जंक्शन,रेल_मार्ग_संयोग,रेलवे_जंकशन,जंकशन",0
बरसाती_कोट,0
"भेड़ा,मेष,मेढ़ा,अवि,अविक,गड्डर",1
"गतिविधि,क्रिया_कलाप,हरकत,कार्य_कलाप",0
"अविवेकी,नासमझ,विवेकहीन,अबोध,अजान,अजानी,बेसमझ,अनसमझा,अनसमझ,अबधू,अबुध,अबुझ",-1
वाचनालय,0
"रिकार्डर,रेकार्डर",0
रील,0
"नियामक,विधायक",0
"लगाम,बागडोर,रास,बाग,वल्गा,प्रासेव",0
"रिमोट,रिमोट_कंट्रोल,दूर-नियामक,दूर-नियंता,दूर-नियन्ता,दूर-नियंत्रक,दूर-नियन्त्रक",1
समाधि,0
"हौज़,हौज,हौद,दह",0
निवास,0
"विश्राम_स्थल,आरामगाह,विश्रान्ति-गृह",0
"फीता,रिबन",-1
"आरोही,सवार",0
"राइफल,राईफल",0
"नेमि,रिम",0
"छल्ला,कड़ा,वलय",-1
"मार्ग,रास्ता,डगर,पथ,बाट,राह,पंथ,सड़क,अध्व,सबील",0
"सड़क,रोड,पक्की_सड़क,सड़क_मार्ग",0
"सरिया,छड़ी,सलाख़,सलाख़ा,सलाई,शलाका",0
"बेलन,बेलना",0
बेलन,0
"बेलन,बेलना",0
"छवाई,छाजन",0
"कमरा,कक्ष,घर",1
अड्डा,0
अड्डा,0
"गुलाबजल,गुलाब-जल,आबगुल,गुलाब_जल",1
"चरखी,चकरी,चक्री",0
"खंडहर,खण्डहर,खँडहर,ध्वंसावशेष,भग्नावशेष,खंडर,खण्डर",-1
"हवाई_पट्टी,उड्डयन_पट्टी,रनवे,विमान_पट्टी,हवाईपट्टी,उड्डयनपट्टी,विमानपट्टी",0
"गेरुआ_वस्त्र,गैरिक_वस्त्र,जोगिया_वस्त्र,गेरुआ_कपड़ा,गैरिक_कपड़ा,जोगिया_कपड़ा",0
दास_प्रथा,0
"सैडल_हार्स,राइडिंग_हार्स,माउंट,माउन्ट,सवारी_घोड़ा,आरोहण_अश्व",0
"खुरजी,गाछी,परतल",0
"सकुशल,कुशलतापूर्वक,कुशलपूर्वक,सही_सलामत,सही-सलामत,बख़ैर,बखैर,बख़ैरीय,बखैरीयत,सुरक्षिततः",1
निवेदित,0
"असंबंधित,असंबद्ध,संबंधरहित,अटपट,अटपटा,अनन्वित,अप्रसंग,असम्बन्धित,असम्बद्ध,सम्बन्धरहित,अबद्ध",-1
"संबंधित,संबद्ध,सम्बन्धित",0
"संलग्न,संबद्ध,अनुलग्न,अनुविद्ध,अनुसंबद्ध,अनुसम्बद्ध,अभिलीन",0
"अग्राह्य,अग्रह्य,अग्रहणीय",-1
"असंबंधित,असंबद्ध,संबंधरहित,अटपट,अटपटा,अनन्वित,अप्रसंग,असम्बन्धित,असम्बद्ध,सम्बन्धरहित,अबद्ध",-1
"प्रासंगिक,प्रसंग-संबंधी",0
लागू,1
"निद्रामग्न,सोया,सोता,सोता_हुआ,निद्रित,निद्रागत,सुप्त",0
"जागरूक,चैतन्य",1
"तश्तरी,रकाबी,रिकाबी,तशतरी",1
समोवार,0
"चंदन,गंधराज,मलयज,संदल,महागंध",0
"साटन,पीलाम",-1
"चुन्नी,चुनी",0
"पाइट,पाड़",0
"बस्ता,स्कूल_बैग",0
"कैंची,कतरनी,कर्तनी",0
"दुर्व्यवहार,दुराचार,कुव्यवहार,बदसलूकी,अनाचार,दुराचरण,अनाचरण,कदाचार,कुचाल,अपचाल,दुष्टाचरण,अपकरण,अपचार",-1
"अंक_तालिका,अंकतालिका,अंक-तालिका",0
"खुरुचनी,खुरचनी,खुरचन",0
"खुरुचनी,खुरचनी",0
"स्क्रू,पेंच,पेच,कुल्फ़ी,कुल्फी,कुलफ़ी,कुलफी",-1
"पेचकश,पेचकस",1
"पेंच,पेच,चूड़ी",-1
"नक्काशी,नक्क़ाशी",0
काई,0
"टाँका,सिलाई_टाँका,सीवन,टांका,सिलाई_टांका",-1
"बैठाना,बिठाना,बैठारना,बैठालना",0
"उत्पीड़न,अत्याचार,ताड़न,ताड़ना,प्रताड़ना,प्रताड़न",-1
"पालकी,पीनस,मियाना,म्याना,खड़खड़िया,शिविका,सुखासन",0
बियाड़,-1
"सीस्मोग्राफ,सीस्मोग्राफ़,सिस्मोग्राफ,सिस्मोग्राफ़",0
"सितारा,तारा,चमकी",0
"सर्पिल,सर्पिला",0
"सर्पिल,सर्पिला",0
"सत्ता,सत्ती",0
"सूई,सुई,सीवनी,सूईं,सूची,सूजी,सोजन",0
"छाया,छाँह,साया,छाँव,अनातय",-1
"शेम्पू,सेंपू",0
"म्यान,मियान,पिधान",0
"चादर:1,चद्दर:1",0
"आला,ताक,ताखा",0
"सुव्यवस्थित,सुविन्यस्त,सुप्रबंधित",0
"फूँकना,नष्ट_करना,डुबोना,डुबाना,बरबाद_करना,फेंकना,बहाना,लुटाना,गँवाना,बिलवाना,बैठाना,बिठाना",-1
"कमीज़,कमीज",0
शर्टिंग,0
"जूता,उपानह,पदत्राण,पादत्राण,पापोश",0
"दृश्य,नज़ारा,नजारा,सीन,मंजर",-1
बेलचा,0
चिड़िया,0
"तल,स्तर,संस्तर,सतह",0
"दृष्टि,दृष्टि_क्षमता",-1
"रेशम-तागा,पाट",0
"सितार,सितारा",0
"छक्का,छक्की",0
"आँचल,छोर,पल्ला,पल्लू,अँचरा,अंचल,अँचला,अचरा",0
"आँचल,छोर,पल्ला,पल्लू,अँचरा,अंचल,अँचला,अचरा",0
पलायनवाद,0
"स्कलकैप,टोपी",0
"पटिया,फलक,पट्टी,स्लेट_पट्टी,स्लेट",-1
"सरकाना,खिसकाना,खसकाना,घसकाना,घिसकाना,टसकाना",-1
"हवाई_चप्पल,स्लीपर",0
"पाश,फंदा,फन्दा,फँसौरी,फँसरी",0
"बुझाना,बुताना",0
पीलू,0
"फुटबाल,फ़ुटबाल",0
"सोफा,सोफ़ा",0
कहिया,0
"तलवा,तलुआ,तल,चरण_तल,पदतल,पादतल,तला",0
हुकुम,0
"फुलझड़ी,फुलझरी",0
"क़लाबाज़ी,कलाबाजी,कलैया,ढेंकली,ढेंकुली,ढेंकुर",1
"शीघ्रगामी_मोटर_नौका,शीघ्रगामी_मोटर-नौका,शीघ्रगामी_यंत्रचालित_नौका,शीघ्रगामी_यांत्रिक_नौका",0
"गति_मापक,गति_मापी,स्पीडोमीटर,मीटर",0
"तकला,तकवा",0
"चरख़ा,चरखा,रहँटा",0
"थूकदानी,उगलदान,पीकदान,पूगपात्र,पूगपीठ",0
"अनादरणीय,निरादरणीय,असम्माननीय,अमाननीय,अपूजनीय,अपूज्य,अमान्य",-1
"समाधान्य,समाधेय",1
"आरक्षित,व्याससिद्ध",0
अनारक्षित,0
"आदरणीय,सम्माननीय,समादरणीय,सम्मान्य,मान्य,माननीय,अभिजात",1
"सभ्य,भद्र,शील,शिष्ट,शालीन,सुशील,तमीज़दार,तमीजदार,आचारवान्,आचारवान,अनवर,नसतालीक,नसतालीक़",1
"अनादरणीय,निरादरणीय,असम्माननीय,अमाननीय,अपूजनीय,अपूज्य,अमान्य",-1
"उत्तरदायी,उत्तरदायक,जवाबदेह,ज़िम्मेदार,जिम्मेदार,झ़िम्मेवार,झिम्मेवार",1
"ताशपत्ता,तासपत्ता,कार्ड,पत्ता,तास_पत्ता,ताश_पत्ता",0
"ताशपत्ता,तासपत्ता,कार्ड,पत्ता,तास_पत्ता,ताश_पत्ता",0
टोंटी,0
"पिचकारी,पिचकी,पचूका,वस्ति",0
"वसंत,बसंत,ऋतुराज,कुसुमाकर,बसंत_ऋतु,वसंत_ऋतु,वसन्त,बहार,पिकप्रिय,पिकानंद,पिकानन्द,माधव",0
"भुगतान_कृत,अदा,चुकाया_हुआ,चुकता",1
"भुगतान_कृत,अदा,चुकाया_हुआ,चुकता",1
"संकाय,स्टाफ,फैकल्टी",1
"मंच,स्टेज,मचान",0
"मोहर,मुहर,मुद्रा,स्टांप,अंकक,स्टैंप,स्टैम्प,सील,छापा",1
स्टेशन,0
"मूर्ति,प्रतिमा,मूरत,बूत",0
"वाष्प_नौका,अगिन_वोट,वाष्प_पोत,वाष्प_यान,अगिन_बोट",0
"वाष्प_इंजन,भाप_इंजन",0
रोलर,0
"खेल,तमाशा,खेल_प्रदर्शन",0
"चालन-चक्का,परिचालन-चक्का,स्टेयरिंग_व्हील",0
"पैड़ी,पैरी,पौड़ी,सीढ़ी,सोपान,पायदान",0
"आला,परिश्रावक,स्थेटिसकोप",0
"रकाब,पायरा",0
सिलाई,-1
स्टोल,0
"गुठली,कुसली,अँठली,आँठी,अंठी",0
"झाड़ा_फिरना,पाखाना_करना,पाख़ाना_करना,टट्टी_करना,दिशा_मैदान_करना,करना",0
"चलनी,झंझरी,छलनी,छाननी",-1
"तंतु_वाद्य,तंत्री_वाद्य,तार_वाद्य,तंत_वाद्य,तत_वाद्य,तंतुवाद्य",1
"स्कीइंग,स्किंग",0
"फूली,फूल",1
"अध्ययन,पठन,ज्ञानार्जन,पढ़ाई,अधीती,अधिगमन",1
"खूँटी,ठूँठी",0
"शलाका,तूलिका",0
सेट,0
सूटिंग,1
"धूपघड़ी,छाया_यंत्र,नरयंत्र",0
"स्नान,नहान",0
"धूप_स्नान,आतपस्नान,धूप-स्नान",0
"स्वेटर,स्वैटर",0
झूम,0
"तलवार,तेग,शायक,करवाल,करबाल,असि,शमशेर,शमसेर,शमशीर,शमसीर,सुजड़,धाराधर,धजबड़,दमजोड़ा,बीजल",0
गुप्ती,0
"सुई,सूई,इंजैक्शन,इंजैकशन,इंजेक्शन",0
"तरीक़े_से,तरीके_से,तरतीब_से,क़रीने_से,करीने_से,व्यवस्थापूर्वक,व्यवस्थिततः,क़रीनावार,करीनावार",1
"टिकिया,टिक्की,बट्टी",0
"मेज़पोश,मेजपोश,सुफरा",0
"टिकिया,टिक्की,बट्टी",0
"ताजमहल,ताज",0
"डफली,दायरा",0
तंदूर,0
टैंकर,0
"टेप,माप-पट्टी",0
"फ़ोन,फोन,टेलिफोन,टेलिफ़ोन,दूरभाष,टेलिफ़ून,टेलिफून,टेलीफोन,दूरध्वनि,दूर-ध्वनि",0
"चोंगा,रिसीवर,रिसीवॅर",0
"धनुर्विद्या,तीरंदाज़ी,बाण_विद्या,तीरंदाजी,तीरंदाज़ी",0
"कनपटी,कर्णपटी,शंख,गंडमंडल,गण्डमण्डल,गंडस्थल,गण्डस्थल",0
"कनपटी,कर्णपटी,शंख,गंडमंडल,गण्डमण्डल,गंडस्थल,गण्डस्थल",0
"अड्डा,स्टेशन,परिवहन_स्थल",0
परखनली,0
"तापमापी,थर्मामीटर,तापमापक_यंत्र",0
अंगुश्ताना,-1
"वस्तु,चीज़,चीज",0
"तसमा,तस्मा",0
"सिंहासन,राजगद्दी,राजसिंहासन,तख्त,तख़्त,तख्ता,तख़्ता",0
"टाइमर,काल-समंजक,समय-नियामक,काल_समंजक,समय_नियामक",1
टिंचर,0
"चमक-दमक,चमकदमक,तड़क-भड़क,तड़कभड़क",1
टोस्टर,1
खूँटी,0
पुष्टई,0
"दाँत,दंत,रदन,दंश,रद",-1
"टूथब्रश,टूथ-ब्रश,टूथ_ब्रश",0
"टूथ_पेस्ट,टूथपेस्ट,पेस्ट",0
"दँतखोदनी,दँतखुदनी,दँतकुरेदनी",0
"दंत-मंजन,दंतमंजन,दन्त-मंजन,दन्तमंजन,मंजन,टूथपाउडर,टूथ_पाउडर",0
"अंगोछी,अँगोछी,गमछी",0
"मीनार,धरहरा",0
"खोजी,खोजू",0
"पटरी,रेल_पटरी,रेल_पथ,रेलवे_लाइन",0
"ट्रैक्टर,टेक्टर",0
"प्रशिक्षण,प्रशिक्षा",1
"ट्रांसफार्मर,ट्रांसफ़ॉर्मर,ट्रान्सफार्मर,ट्रान्सफ़ॉर्मर,परिणामित्र",0
"मछमारी,मच्छीमारी,माहीगिरी",0
"कोशागार,कोष,कोश,भंडार,भण्डार,ख़ज़ाना,खजाना,खज़ाना",1
"तिपतिया,तिपत्ती",0
"खाई,खंदक",0
"त्रिशूल,त्रिशिख,त्रिशीर्षक,पिनाक",0
ट्रिगर,0
"तिपाई,त्रिपादिका",0
"करनी,कन्नी,करणी",0
"सुरंग,अधोमार्ग,टनल,टनेल,बोगदा",0
"टरबाइन,टरबाईन,टरबाइन_मशीन,टरबाईन_मशीन",-1
"बुर्ज,बुर्ज़",0
"टंकण-यंत्र,टाइपराइटर,टाइप-राइटर",0
अतिसूक्ष्मदर्शी,0
"छतरी,छोटा_छाता",0
"वरदी,वर्दी,परिच्छद,यूनिफार्म,गणवेश",-1
"ऊपरी_बर्थ,ऊपरी_सीट",0
"मूत्रालय,पेशाबखाना,पेशाब_घर",0
"घड़ा,घट,कलश,कलशा,कलसा,घैला",0
"खेल,खेल-कूद,क्रीड़ा,खिलवाड़,खेलवाड़",-1
परिवर्तित_रूप,0
"वार्निश,लुक",0
"फूलदान,गुलदान",0
वैसलिन,0
"आगमन,आना,आवक",0
"सवारी_गाड़ी,सवारी",0
"मखमली,मख़मली",0
"वायलिन,बेला",0
"बालीबाल,वालीबाल,वौलीबाल,वॉलीबॉल",0
"छड़ी,दंडिका,लकुट",0
"असुविधा,कठिनाई,दिक्क़त,दिक्कत,परेशानी,मुश्किल",-1
"असुविधा,कठिनाई,दिक्क़त,दिक्कत,परेशानी,मुश्किल",-1
"असुविधा,कठिनाई,दिक्क़त,दिक्कत,परेशानी,मुश्किल",-1
"बटुआ,बटुवा,पर्स",0
"गेंद,बाल,बॉल",0
"चौकसी_मीनार,निरीक्षण_मीनार,पर्यवेक्षण_मीनार,चौकसी_धरहरा,निरीक्षण_धरहरा,पर्यवेक्षण_धरहरा",0
अनुवा,0
मीटर,0
पनचक्की,0
बरसाती,-1
"ठाट,टट्टर,टट्टी,टाटर,ठटरी,ठाठ,ठाटर,ठाठर",1
"मार्ग,रास्ता",0
"धर्मकाँटा,धरमकाँटा",0
"बावज़ूद,बावजूद,बाद_भी",0
"बावज़ूद,बावजूद,बाद_भी",0
"बावज़ूद,बावजूद,बाद_भी",0
"चक्र,चक्का",0
"चक्र,चक्का",0
"पथरी,सिल्ली,कुरंड_पत्थर",0
"चाबुक,कोड़ा,हंटर,साँटा,चुटक",-1
सीटी,0
"सफ़ेदा,सफेदा",0
"सफ़ेदी,सफेदी",0
विकेट,0
"कुलबुलाहट,खलबल",-1
"कूक,चाबी",0
"सुषिर_वाद्य,सुषिर,शुषिर,शुषिर_वाद्य,ओष्ठ_वाद्य,फूँक_वाद्य,फूँकवाद्य,मुख_वाद्य,श्वास_वाद्य,सौषिर",1
खिड़की,0
खिड़की,0
"तार,तंत्री,तंतु,तन्तु,तन्त्री,तंत",1
"कटघरा,कटहरा,कठघरा",0
"जंगली,वन्यतापूर्ण",-1
"ढीठ,गुस्ताख़,सरचढ़ा,धृष्ट,गुस्ताख",-1
"नवीकृत,नवीनीकृत",1
धनी,1
"निर्धन,ग़रीब,गरीब,दरिद्र,दीन,धनहीन,छुद्र,क्षुद्र,कंगाल,असमृद्ध,असंपन्न,धनधान्यहीन,विपन्न,दीनहीन,बेचारा,मुफ़लिस,मुफलिस,आजिज़,आजिज,अकिंचन,अनाढ्य,असम्पन्न,रंक,तंगहाल,अनिभ्य,तंगदस्त,विधन,बपुरा,बापुरा,मिसकिन,मिस्किन,मिसकीन,बेकस",-1
धनी,1
"साधनहीन,साधनविहीन",0
"अज्ञात,अनजान,अनजाना,अविदित,अनवगत,अपरिचित,अपरिगत,अनधिगत,अनभिज्ञ,अज्ञ,गुमनाम,अजन,अजान,अजाना,बेख़बर,बेखबर,नावाक़िफ़,अनागत,अप्रपन्न",-1
"कार्यशाला,वर्कशाप,वर्कशॉप",0
"जेराक्स,छायाप्रति,छाया-प्रति,ज़ेराक्स,जिराक्स,जीराक्स,ज़िराक्स,जेरॉक्स,जिरॉक्स,ज़ेरॉक्स,ज़िरॉक्स,जेराक्स-कॉपी,ज़ेराक्स-कॉपी,जिराक्स-कॉपी,जीराक्स-कॉपी,ज़िराक्स-कॉपी,जेरॉक्स-कॉपी,जिरॉक्स-कॉपी,ज़ेरॉक्स-कॉपी,ज़िरॉक्स-कॉपी",0
"जुआ,जूआ,जुआठ,जुआठा,युग,जूड़,माची",1
"राशिचक्र,राशि-चक्र,ज्योतिष्चक्र,राशि_मंडल,ज्योतिष-चक्र,राशिचक्र,राशिमण्डल,ज्योतिषचक्र",1
व्यक्तित्व,0
"मानसिक_अवस्था,मनोदशा,मानसिकता,मनःस्थिति,मूड,मनो_अवस्था,मनोवस्था",0
"रुखाई,रूखापन,रुक्षता,रुक्षत्व,रुखावट,रुखाहट,अनरस",-1
"आलस्य,सुस्ती,आलस,अपाटव",-1
"इच्छाहीनता,अनाकांक्षा,अनिच्छा,अस्पृहा,अकामता,अनभिलाषिता,अनीहा,निस्पृहता",-1
सौहार्द्र,1
"लापरवाही,असावधानी,सावधानीहीनता,अचेतपना,चित्तविक्षेप,बेपरवाही,अलगरजी,ग़फ़लत,गफलत,अनवधान,अनवधानता,अनाचिती",-1
"पौरुष,पुरुषार्थ",0
"जिम्मेदारी,जिम्मेवारी,जिम्मावारी,जिम्मादारी,जिम्मा,ठीका,ठेका,गारंटी,उत्तरदायित्व,दायित्व,जवाबदेही,भार,बोझ",-1
"अचिंता,अचिन्ता,निश्चिंतता,निश्चिन्तता,निश्चिंतई,बेफ़िक्री,बेफ़िक़्री,बेफिक्री,बेफिकरी",-1
"दिखाना,दिखलाना",-1
"प्रभाव,असर,छाप,रङ्ग,तासीर,अनुभाव",1
तिल,0
"आकर्षण,खिंचाव,अनुकर्षण,अनुकर्ष,लस,अपाहरण",0
"कुरूपता,बदसूरती,अपाटव",-1
"विकार,विकृति,बिगाड़,अपभ्रंश,कसर",-1
"अणु,मॉलिक्यूल",0
"सादगी,सादापन",-1
क्रिकेट,0
"पोलो,पोलों",0
"फुटबाल,फ़ुटबाल",0
बैडमिंटन,0
"दिवालिया,दीवालिया,दामासाह",-1
"दोहत्था,दुहत्था",0
सव्यसाची,1
"दायाँ,दाँयांॅ,दाहिना,अपसव्य",1
"बाएँ,बाएँ_बाज़ू,बायें",0
"सींगदार,विषाणी,शृंगयुक्त,शृंगी,सींगी",-1
"बेसिंगा,बेसिंघा,सींगहीन,मुंडा,शृंगहीन,विशृंग",0
"गोल,वृत्ताकार,गोलाकार,चक्राकार,वर्तुलाकार,वर्तुल,मंडलाकार,चंद्राकार,चन्द्राकार",1
"भुगतान_कृत,अदा,चुकाया_हुआ,चुकता",1
"आँख_मिचौली,आँख-मिचौली,आँखमिचौली,लुकाछिपी,आँख_मिचौनी,चोरमिहीचनी,चोर-मिहीचनी,चोर_मिहीचनी,आइस_पाइस,आइस-पाइस,चोरमिहीचिनी,चोर-मिहीचिनी,मिचौनी,मिचौली,चोर_मिहीचिनी",0
ताश,0
"मोरचा,मोर्चा",0
रमी,0
आयताकार,0
"पवित्र,पावन,पुण्य,शुद्ध,पाक,पाकीजा,पाकीज़ा",1
"धार्मिक,मजहबी,मज़हबी",0
"प्रेरणादायक,प्रेरणात्मक,प्रेरणास्पद,प्रेरणाजन्य",1
धर्मनिरपेक्ष,-1
"सकुशल,कुशलतापूर्वक,कुशलपूर्वक,सही_सलामत,सही-सलामत,बख़ैर,बखैर,बख़ैरीय,बखैरीयत,सुरक्षिततः",1
"बिलियर्ड,बिल्यर्ड",0
"पूल,पाकेट_बिलियर्ड्स,पॉकेट_बिलियर्ड्स",0
"अवतरण,उतरना",0
"शर्त,बाज़ी,बाजी,दाँव,होड़,दांव",0
"कोठरी,खोली,कोष्ठ",0
"समारोह,उत्सव",1
हुड़दंग,0
आत्मघाती,-1
"अस्वीकृत,नामंजूर,नामंज़ूर,सहमतिहीन,सहमति_अप्राप्त",-1
"पददलित,पदाक्रांत,दलित",0
"डुप्लीकेट,समरूप",0
"विपरीत,उलटा,उल्टा,विरुद्ध,अन्यथा",1
